date,pm10,pm2_5,carbon_monoxide,dust
2023-03-09 04:00:00+07:00,67.5,47.1,2723.0,0.0
2023-03-09 05:00:00+07:00,70.1,48.9,2828.0,0.0
2023-03-09 06:00:00+07:00,71.9,50.1,2965.0,0.0
2023-03-09 07:00:00+07:00,72.4,50.4,2749.0,0.0
2023-03-09 08:00:00+07:00,84.1,58.6,2565.0,0.0
2023-03-09 09:00:00+07:00,87.3,60.8,2300.0,0.0
2023-03-09 10:00:00+07:00,80.3,55.9,1904.0,0.0
2023-03-09 11:00:00+07:00,71.9,49.9,1565.0,0.0
2023-03-09 12:00:00+07:00,67.1,46.6,1192.0,0.0
2023-03-09 13:00:00+07:00,65.4,45.4,813.0,0.0
2023-03-09 14:00:00+07:00,64.5,44.7,676.0,0.0
2023-03-09 15:00:00+07:00,64.5,44.7,626.0,0.0
2023-03-09 16:00:00+07:00,65.0,45.1,679.0,0.0
2023-03-09 17:00:00+07:00,64.5,44.7,832.0,0.0
2023-03-09 18:00:00+07:00,65.9,45.8,1068.0,0.0
2023-03-09 19:00:00+07:00,87.5,61.0,1053.0,0.0
2023-03-09 20:00:00+07:00,86.8,60.5,1023.0,0.0
2023-03-09 21:00:00+07:00,83.4,58.0,980.0,0.0
2023-03-09 22:00:00+07:00,78.9,54.9,924.0,0.0
2023-03-09 23:00:00+07:00,73.8,51.5,888.0,0.0
2023-03-10 00:00:00+07:00,69.2,48.2,853.0,0.0
2023-03-10 01:00:00+07:00,65.4,45.5,817.0,0.0
2023-03-10 02:00:00+07:00,61.9,43.1,801.0,0.0
2023-03-10 03:00:00+07:00,58.8,40.9,793.0,0.0
2023-03-10 04:00:00+07:00,56.8,39.5,786.0,0.0
2023-03-10 05:00:00+07:00,56.0,38.9,789.0,0.0
2023-03-10 06:00:00+07:00,56.2,39.0,797.0,0.0
2023-03-10 07:00:00+07:00,60.1,41.7,845.0,0.0
2023-03-10 08:00:00+07:00,64.7,44.9,785.0,0.0
2023-03-10 09:00:00+07:00,66.4,45.9,699.0,0.0
2023-03-10 10:00:00+07:00,64.3,44.4,613.0,0.0
2023-03-10 11:00:00+07:00,61.7,42.5,597.0,0.0
2023-03-10 12:00:00+07:00,62.9,43.5,605.0,0.0
2023-03-10 13:00:00+07:00,65.9,45.5,624.0,0.0
2023-03-10 14:00:00+07:00,66.8,46.2,629.0,0.0
2023-03-10 15:00:00+07:00,67.1,46.3,636.0,0.0
2023-03-10 16:00:00+07:00,65.0,45.1,682.0,0.0
2023-03-10 17:00:00+07:00,66.1,45.8,773.0,0.0
2023-03-10 18:00:00+07:00,69.2,48.1,894.0,0.0
2023-03-10 19:00:00+07:00,81.7,56.8,1030.0,0.0
2023-03-10 20:00:00+07:00,87.5,61.0,1029.0,0.0
2023-03-10 21:00:00+07:00,83.6,58.1,1026.0,0.0
2023-03-10 22:00:00+07:00,77.1,53.7,1018.0,0.0
2023-03-10 23:00:00+07:00,71.7,49.8,1004.0,0.0
2023-03-11 00:00:00+07:00,65.7,45.8,986.0,0.0
2023-03-11 01:00:00+07:00,60.3,42.0,964.0,0.0
2023-03-11 02:00:00+07:00,56.0,39.0,951.0,0.0
2023-03-11 03:00:00+07:00,54.8,38.2,940.0,0.0
2023-03-11 04:00:00+07:00,55.5,38.8,937.0,0.0
2023-03-11 05:00:00+07:00,57.6,40.2,959.0,0.0
2023-03-11 06:00:00+07:00,60.3,42.0,993.0,0.0
2023-03-11 07:00:00+07:00,71.5,49.9,1115.0,0.0
2023-03-11 08:00:00+07:00,81.0,56.6,1060.0,0.0
2023-03-11 09:00:00+07:00,75.0,52.2,982.0,0.0
2023-03-11 10:00:00+07:00,71.7,49.7,884.0,0.0
2023-03-11 11:00:00+07:00,70.3,48.8,823.0,0.0
2023-03-11 12:00:00+07:00,68.9,47.8,767.0,0.0
2023-03-11 13:00:00+07:00,71.0,49.4,727.0,0.0
2023-03-11 14:00:00+07:00,72.4,50.3,731.0,0.0
2023-03-11 15:00:00+07:00,73.8,51.3,759.0,0.0
2023-03-11 16:00:00+07:00,73.8,51.3,838.0,0.0
2023-03-11 17:00:00+07:00,74.0,51.6,955.0,0.0
2023-03-11 18:00:00+07:00,78.2,54.5,1106.0,0.0
2023-03-11 19:00:00+07:00,100.8,70.3,1283.0,0.0
2023-03-11 20:00:00+07:00,101.3,70.5,1261.0,0.0
2023-03-11 21:00:00+07:00,98.7,68.9,1230.0,0.0
2023-03-11 22:00:00+07:00,97.1,67.8,1193.0,0.0
2023-03-11 23:00:00+07:00,95.7,66.8,1172.0,0.0
2023-03-12 00:00:00+07:00,92.9,65.0,1155.0,0.0
2023-03-12 01:00:00+07:00,89.4,62.4,1145.0,0.0
2023-03-12 02:00:00+07:00,86.6,60.3,1152.0,0.0
2023-03-12 03:00:00+07:00,85.0,59.4,1167.0,0.0
2023-03-12 04:00:00+07:00,83.8,58.4,1193.0,0.0
2023-03-12 05:00:00+07:00,84.8,59.0,1221.0,0.0
2023-03-12 06:00:00+07:00,85.9,59.8,1253.0,0.0
2023-03-12 07:00:00+07:00,85.0,59.3,1199.0,0.0
2023-03-12 08:00:00+07:00,92.2,64.3,1199.0,0.0
2023-03-12 09:00:00+07:00,95.5,66.6,1198.0,0.0
2023-03-12 10:00:00+07:00,95.9,66.8,1152.0,0.0
2023-03-12 11:00:00+07:00,91.7,63.8,1046.0,0.0
2023-03-12 12:00:00+07:00,88.2,61.5,901.0,0.0
2023-03-12 13:00:00+07:00,88.7,61.7,754.0,0.0
2023-03-12 14:00:00+07:00,88.7,61.7,723.0,0.0
2023-03-12 15:00:00+07:00,88.9,61.7,730.0,0.0
2023-03-12 16:00:00+07:00,87.5,60.8,763.0,0.0
2023-03-12 17:00:00+07:00,86.6,60.3,803.0,0.0
2023-03-12 18:00:00+07:00,88.0,61.2,859.0,0.0
2023-03-12 19:00:00+07:00,117.1,81.7,2144.0,0.0
2023-03-12 20:00:00+07:00,119.7,83.4,2039.0,0.0
2023-03-12 21:00:00+07:00,106.4,74.3,1891.0,0.0
2023-03-12 22:00:00+07:00,98.0,68.5,1734.0,0.0
2023-03-12 23:00:00+07:00,95.9,66.8,1694.0,0.0
2023-03-13 00:00:00+07:00,94.1,65.7,1692.0,0.0
2023-03-13 01:00:00+07:00,93.1,65.0,1698.0,0.0
2023-03-13 02:00:00+07:00,91.3,63.8,1699.0,0.0
2023-03-13 03:00:00+07:00,91.3,63.8,1704.0,0.0
2023-03-13 04:00:00+07:00,89.4,62.6,1701.0,0.0
2023-03-13 05:00:00+07:00,88.9,62.2,1689.0,0.0
2023-03-13 06:00:00+07:00,87.5,61.2,1669.0,0.0
2023-03-13 07:00:00+07:00,93.1,65.2,1267.0,0.0
2023-03-13 08:00:00+07:00,92.7,64.7,1317.0,0.0
2023-03-13 09:00:00+07:00,93.4,65.2,1385.0,0.0
2023-03-13 10:00:00+07:00,95.7,66.8,1386.0,0.0
2023-03-13 11:00:00+07:00,95.2,66.4,1244.0,0.0
2023-03-13 12:00:00+07:00,84.8,58.8,1026.0,0.0
2023-03-13 13:00:00+07:00,77.1,53.4,783.0,0.0
2023-03-13 14:00:00+07:00,80.6,55.8,689.0,0.0
2023-03-13 15:00:00+07:00,80.8,55.9,637.0,0.0
2023-03-13 16:00:00+07:00,83.1,57.4,641.0,0.0
2023-03-13 17:00:00+07:00,87.3,60.3,696.0,0.0
2023-03-13 18:00:00+07:00,86.1,59.6,798.0,0.0
2023-03-13 19:00:00+07:00,66.4,45.9,1023.0,0.0
2023-03-13 20:00:00+07:00,72.9,50.6,1405.0,0.0
2023-03-13 21:00:00+07:00,78.2,54.5,1950.0,0.0
2023-03-13 22:00:00+07:00,82.9,57.7,2569.0,0.0
2023-03-13 23:00:00+07:00,87.8,61.2,2822.0,0.0
2023-03-14 00:00:00+07:00,90.3,62.9,2980.0,0.0
2023-03-14 01:00:00+07:00,93.4,65.0,3097.0,0.0
2023-03-14 02:00:00+07:00,93.8,65.4,3104.0,0.0
2023-03-14 03:00:00+07:00,94.3,65.9,3045.0,0.0
2023-03-14 04:00:00+07:00,95.5,66.6,2992.0,0.0
2023-03-14 05:00:00+07:00,97.6,68.2,3086.0,0.0
2023-03-14 06:00:00+07:00,98.3,68.7,3224.0,0.0
2023-03-14 07:00:00+07:00,88.7,61.9,3237.0,0.0
2023-03-14 08:00:00+07:00,93.1,65.0,2698.0,0.0
2023-03-14 09:00:00+07:00,88.7,61.7,1932.0,0.0
2023-03-14 10:00:00+07:00,82.7,57.4,1106.0,0.0
2023-03-14 11:00:00+07:00,83.1,57.6,862.0,0.0
2023-03-14 12:00:00+07:00,80.8,56.0,792.0,0.0
2023-03-14 13:00:00+07:00,79.2,54.8,757.0,0.0
2023-03-14 14:00:00+07:00,77.8,54.0,693.0,0.0
2023-03-14 15:00:00+07:00,76.1,52.7,650.0,0.0
2023-03-14 16:00:00+07:00,74.0,51.3,675.0,0.0
2023-03-14 17:00:00+07:00,71.5,49.5,775.0,0.0
2023-03-14 18:00:00+07:00,72.6,50.4,933.0,0.0
2023-03-14 19:00:00+07:00,67.8,46.9,1257.0,0.0
2023-03-14 20:00:00+07:00,73.3,51.0,1527.0,0.0
2023-03-14 21:00:00+07:00,76.6,53.3,1910.0,0.0
2023-03-14 22:00:00+07:00,76.8,53.4,2334.0,0.0
2023-03-14 23:00:00+07:00,74.5,51.8,2486.0,0.0
2023-03-15 00:00:00+07:00,72.6,50.5,2561.0,0.0
2023-03-15 01:00:00+07:00,71.0,49.4,2597.0,0.0
2023-03-15 02:00:00+07:00,67.5,47.0,2558.0,0.0
2023-03-15 03:00:00+07:00,65.7,45.9,2471.0,0.0
2023-03-15 04:00:00+07:00,65.7,45.8,2435.0,0.0
2023-03-15 05:00:00+07:00,66.6,46.4,2612.0,0.0
2023-03-15 06:00:00+07:00,68.5,47.7,2878.0,0.0
2023-03-15 07:00:00+07:00,78.7,54.9,3160.0,0.0
2023-03-15 08:00:00+07:00,89.6,62.6,2655.0,0.0
2023-03-15 09:00:00+07:00,78.5,54.5,1936.0,0.0
2023-03-15 10:00:00+07:00,67.8,46.9,1143.0,0.0
2023-03-15 11:00:00+07:00,64.0,44.4,870.0,0.0
2023-03-15 12:00:00+07:00,63.3,43.8,745.0,0.0
2023-03-15 13:00:00+07:00,62.6,43.4,656.0,0.0
2023-03-15 14:00:00+07:00,61.0,42.1,602.0,0.0
2023-03-15 15:00:00+07:00,61.2,42.4,589.0,0.0
2023-03-15 16:00:00+07:00,62.2,43.0,624.0,0.0
2023-03-15 17:00:00+07:00,63.1,43.8,683.0,0.0
2023-03-15 18:00:00+07:00,62.4,43.5,774.0,0.0
2023-03-15 19:00:00+07:00,54.8,38.2,1233.0,0.0
2023-03-15 20:00:00+07:00,55.6,38.6,1474.0,0.0
2023-03-15 21:00:00+07:00,54.6,38.0,1818.0,0.0
2023-03-15 22:00:00+07:00,54.7,38.0,2248.0,0.0
2023-03-15 23:00:00+07:00,54.2,37.8,2492.0,0.0
2023-03-16 00:00:00+07:00,54.4,38.0,2708.0,0.0
2023-03-16 01:00:00+07:00,53.9,37.6,2920.0,0.0
2023-03-16 02:00:00+07:00,53.9,37.6,2988.0,0.0
2023-03-16 03:00:00+07:00,54.9,38.3,2998.0,0.0
2023-03-16 04:00:00+07:00,56.7,39.6,3035.0,0.0
2023-03-16 05:00:00+07:00,58.8,41.0,3193.0,0.0
2023-03-16 06:00:00+07:00,61.7,43.0,3394.0,0.0
2023-03-16 07:00:00+07:00,45.9,32.0,2383.0,0.0
2023-03-16 08:00:00+07:00,51.5,35.9,2087.0,0.0
2023-03-16 09:00:00+07:00,49.6,34.3,1664.0,1.0
2023-03-16 10:00:00+07:00,46.3,31.9,1175.0,1.0
2023-03-16 11:00:00+07:00,44.9,30.9,962.0,1.0
2023-03-16 12:00:00+07:00,43.9,30.2,817.0,0.0
2023-03-16 13:00:00+07:00,42.4,29.1,689.0,0.0
2023-03-16 14:00:00+07:00,40.9,28.1,624.0,0.0
2023-03-16 15:00:00+07:00,40.7,28.0,598.0,0.0
2023-03-16 16:00:00+07:00,42.8,29.5,640.0,0.0
2023-03-16 17:00:00+07:00,43.5,30.0,742.0,0.0
2023-03-16 18:00:00+07:00,44.1,30.6,897.0,0.0
2023-03-16 19:00:00+07:00,43.9,30.4,776.0,0.0
2023-03-16 20:00:00+07:00,47.3,32.8,899.0,0.0
2023-03-16 21:00:00+07:00,48.2,33.5,1076.0,0.0
2023-03-16 22:00:00+07:00,48.9,34.0,1294.0,0.0
2023-03-16 23:00:00+07:00,52.3,36.3,1411.0,0.0
2023-03-17 00:00:00+07:00,55.5,38.8,1511.0,0.0
2023-03-17 01:00:00+07:00,53.9,37.6,1623.0,0.0
2023-03-17 02:00:00+07:00,55.5,38.8,1690.0,0.0
2023-03-17 03:00:00+07:00,59.4,41.4,1742.0,0.0
2023-03-17 04:00:00+07:00,59.3,41.4,1803.0,0.0
2023-03-17 05:00:00+07:00,60.3,42.0,1865.0,0.0
2023-03-17 06:00:00+07:00,59.8,41.9,1927.0,0.0
2023-03-17 07:00:00+07:00,70.8,49.5,1746.0,0.0
2023-03-17 08:00:00+07:00,73.8,51.5,1737.0,0.0
2023-03-17 09:00:00+07:00,76.1,53.2,1721.0,1.0
2023-03-17 10:00:00+07:00,80.3,55.8,1599.0,1.0
2023-03-17 11:00:00+07:00,75.9,52.5,1353.0,1.0
2023-03-17 12:00:00+07:00,75.2,51.9,1023.0,0.0
2023-03-17 13:00:00+07:00,72.4,50.2,678.0,0.0
2023-03-17 14:00:00+07:00,69.2,47.8,578.0,0.0
2023-03-17 15:00:00+07:00,68.0,47.0,557.0,0.0
2023-03-17 16:00:00+07:00,67.8,46.9,603.0,0.0
2023-03-17 17:00:00+07:00,67.8,46.9,676.0,0.0
2023-03-17 18:00:00+07:00,66.4,46.1,793.0,0.0
2023-03-17 19:00:00+07:00,52.0,36.1,1516.0,0.0
2023-03-17 20:00:00+07:00,53.0,36.8,1594.0,0.0
2023-03-17 21:00:00+07:00,50.3,34.9,1706.0,0.0
2023-03-17 22:00:00+07:00,50.9,35.3,1889.0,0.0
2023-03-17 23:00:00+07:00,52.3,36.4,2065.0,0.0
2023-03-18 00:00:00+07:00,52.3,36.4,2266.0,0.0
2023-03-18 01:00:00+07:00,52.2,36.4,2483.0,0.0
2023-03-18 02:00:00+07:00,53.6,37.4,2554.0,0.0
2023-03-18 03:00:00+07:00,57.6,40.2,2580.0,0.0
2023-03-18 04:00:00+07:00,61.7,43.1,2644.0,0.0
2023-03-18 05:00:00+07:00,64.5,45.1,2827.0,0.0
2023-03-18 06:00:00+07:00,65.4,45.8,3057.0,0.0
2023-03-18 07:00:00+07:00,53.1,37.0,2064.0,0.0
2023-03-18 08:00:00+07:00,57.9,40.3,1805.0,0.0
2023-03-18 09:00:00+07:00,57.7,40.2,1435.0,0.0
2023-03-18 10:00:00+07:00,59.8,41.3,1011.0,0.0
2023-03-18 11:00:00+07:00,60.5,41.9,835.0,0.0
2023-03-18 12:00:00+07:00,59.6,41.2,722.0,0.0
2023-03-18 13:00:00+07:00,57.3,39.6,617.0,0.0
2023-03-18 14:00:00+07:00,54.1,37.4,554.0,0.0
2023-03-18 15:00:00+07:00,51.7,35.7,517.0,0.0
2023-03-18 16:00:00+07:00,50.3,34.8,515.0,0.0
2023-03-18 17:00:00+07:00,50.9,35.3,548.0,0.0
2023-03-18 18:00:00+07:00,50.3,34.9,612.0,0.0
2023-03-18 19:00:00+07:00,51.5,35.9,843.0,0.0
2023-03-18 20:00:00+07:00,51.1,35.6,949.0,0.0
2023-03-18 21:00:00+07:00,51.7,36.0,1101.0,0.0
2023-03-18 22:00:00+07:00,53.9,37.6,1324.0,0.0
2023-03-18 23:00:00+07:00,55.8,38.9,1504.0,0.0
2023-03-19 00:00:00+07:00,55.3,38.6,1698.0,0.0
2023-03-19 01:00:00+07:00,53.6,37.4,1912.0,0.0
2023-03-19 02:00:00+07:00,54.0,37.8,1997.0,0.0
2023-03-19 03:00:00+07:00,57.2,39.9,2043.0,0.0
2023-03-19 04:00:00+07:00,59.5,41.7,2130.0,0.0
2023-03-19 05:00:00+07:00,61.0,42.7,2312.0,0.0
2023-03-19 06:00:00+07:00,63.3,44.2,2536.0,0.0
2023-03-19 07:00:00+07:00,63.1,44.0,2267.0,0.0
2023-03-19 08:00:00+07:00,67.1,46.8,1978.0,0.0
2023-03-19 09:00:00+07:00,61.5,42.7,1566.0,0.0
2023-03-19 10:00:00+07:00,57.0,39.6,1091.0,0.0
2023-03-19 11:00:00+07:00,55.3,38.3,888.0,0.0
2023-03-19 12:00:00+07:00,53.7,37.0,753.0,0.0
2023-03-19 13:00:00+07:00,51.6,35.7,631.0,0.0
2023-03-19 14:00:00+07:00,49.9,34.6,568.0,0.0
2023-03-19 15:00:00+07:00,48.7,33.6,539.0,0.0
2023-03-19 16:00:00+07:00,49.0,33.9,556.0,0.0
2023-03-19 17:00:00+07:00,47.3,32.7,616.0,0.0
2023-03-19 18:00:00+07:00,46.7,32.4,713.0,0.0
2023-03-19 19:00:00+07:00,57.6,40.2,939.0,0.0
2023-03-19 20:00:00+07:00,60.1,41.8,1184.0,0.0
2023-03-19 21:00:00+07:00,61.0,42.6,1530.0,0.0
2023-03-19 22:00:00+07:00,57.6,40.3,1838.0,0.0
2023-03-19 23:00:00+07:00,55.2,38.5,1800.0,0.0
2023-03-20 00:00:00+07:00,50.1,34.9,1628.0,0.0
2023-03-20 01:00:00+07:00,45.8,31.9,1424.0,0.0
2023-03-20 02:00:00+07:00,43.7,30.5,1371.0,0.0
2023-03-20 03:00:00+07:00,42.6,29.7,1350.0,0.0
2023-03-20 04:00:00+07:00,41.8,29.2,1353.0,0.0
2023-03-20 05:00:00+07:00,41.4,28.9,1406.0,0.0
2023-03-20 06:00:00+07:00,41.0,28.6,1488.0,0.0
2023-03-20 07:00:00+07:00,43.5,30.5,1733.0,0.0
2023-03-20 08:00:00+07:00,46.3,32.4,1514.0,0.0
2023-03-20 09:00:00+07:00,49.2,34.2,1201.0,0.0
2023-03-20 10:00:00+07:00,49.2,33.9,838.0,0.0
2023-03-20 11:00:00+07:00,47.7,32.7,680.0,0.0
2023-03-20 12:00:00+07:00,44.7,30.6,573.0,0.0
2023-03-20 13:00:00+07:00,41.3,28.3,471.0,0.0
2023-03-20 14:00:00+07:00,37.0,25.3,416.0,0.0
2023-03-20 15:00:00+07:00,33.9,23.1,386.0,0.0
2023-03-20 16:00:00+07:00,32.0,21.8,380.0,0.0
2023-03-20 17:00:00+07:00,46.1,31.2,393.0,0.0
2023-03-20 18:00:00+07:00,48.0,32.6,425.0,0.0
2023-03-20 19:00:00+07:00,36.0,24.7,758.0,0.0
2023-03-20 20:00:00+07:00,39.9,27.5,1077.0,0.0
2023-03-20 21:00:00+07:00,40.6,28.2,1531.0,0.0
2023-03-20 22:00:00+07:00,42.7,29.7,2040.0,0.0
2023-03-20 23:00:00+07:00,45.2,31.4,2241.0,0.0
2023-03-21 00:00:00+07:00,46.1,32.1,2358.0,0.0
2023-03-21 01:00:00+07:00,44.9,31.2,2414.0,0.0
2023-03-21 02:00:00+07:00,43.8,30.5,2355.0,0.0
2023-03-21 03:00:00+07:00,42.8,29.8,2223.0,0.0
2023-03-21 04:00:00+07:00,42.1,29.3,2096.0,0.0
2023-03-21 05:00:00+07:00,42.1,29.3,2150.0,0.0
2023-03-21 06:00:00+07:00,42.7,29.8,2262.0,0.0
2023-03-21 07:00:00+07:00,40.5,28.2,2042.0,0.0
2023-03-21 08:00:00+07:00,43.2,30.0,1737.0,0.0
2023-03-21 09:00:00+07:00,42.1,29.0,1302.0,0.0
2023-03-21 10:00:00+07:00,38.1,26.1,808.0,0.0
2023-03-21 11:00:00+07:00,34.8,23.7,612.0,0.0
2023-03-21 12:00:00+07:00,32.6,22.2,495.0,0.0
2023-03-21 13:00:00+07:00,30.4,20.6,396.0,0.0
2023-03-21 14:00:00+07:00,27.4,18.5,336.0,0.0
2023-03-21 15:00:00+07:00,26.0,17.6,307.0,0.0
2023-03-21 16:00:00+07:00,31.1,21.0,351.0,0.0
2023-03-21 17:00:00+07:00,33.6,22.7,437.0,0.0
2023-03-21 18:00:00+07:00,33.4,22.6,572.0,0.0
2023-03-21 19:00:00+07:00,34.8,24.0,976.0,0.0
2023-03-21 20:00:00+07:00,41.1,28.5,1310.0,0.0
2023-03-21 21:00:00+07:00,44.0,30.5,1785.0,0.0
2023-03-21 22:00:00+07:00,45.8,31.8,2314.0,0.0
2023-03-21 23:00:00+07:00,46.4,32.4,2502.0,0.0
2023-03-22 00:00:00+07:00,45.1,31.4,2596.0,0.0
2023-03-22 01:00:00+07:00,43.4,30.3,2672.0,0.0
2023-03-22 02:00:00+07:00,42.6,29.7,2710.0,0.0
2023-03-22 03:00:00+07:00,42.5,29.6,2719.0,0.0
2023-03-22 04:00:00+07:00,42.4,29.6,2756.0,0.0
2023-03-22 05:00:00+07:00,41.9,29.2,2917.0,0.0
2023-03-22 06:00:00+07:00,42.1,29.4,3125.0,0.0
2023-03-22 07:00:00+07:00,43.7,30.4,2886.0,0.0
2023-03-22 08:00:00+07:00,47.3,32.9,2309.0,0.0
2023-03-22 09:00:00+07:00,41.9,28.9,1489.0,0.0
2023-03-22 10:00:00+07:00,31.3,21.4,608.0,0.0
2023-03-22 11:00:00+07:00,26.2,17.9,355.0,0.0
2023-03-22 12:00:00+07:00,21.2,14.4,293.0,0.0
2023-03-22 13:00:00+07:00,17.7,12.0,273.0,0.0
2023-03-22 14:00:00+07:00,15.5,10.4,220.0,0.0
2023-03-22 15:00:00+07:00,14.1,9.4,192.0,1.0
2023-03-22 16:00:00+07:00,13.0,8.6,232.0,1.0
2023-03-22 17:00:00+07:00,12.6,8.4,348.0,1.0
2023-03-22 18:00:00+07:00,13.2,8.9,521.0,0.0
2023-03-22 19:00:00+07:00,23.2,16.0,684.0,0.0
2023-03-22 20:00:00+07:00,26.3,18.2,834.0,0.0
2023-03-22 21:00:00+07:00,26.1,18.0,1050.0,0.0
2023-03-22 22:00:00+07:00,26.7,18.5,1336.0,0.0
2023-03-22 23:00:00+07:00,28.3,19.7,1522.0,0.0
2023-03-23 00:00:00+07:00,29.7,20.7,1703.0,0.0
2023-03-23 01:00:00+07:00,30.7,21.3,1902.0,0.0
2023-03-23 02:00:00+07:00,31.3,21.8,1991.0,0.0
2023-03-23 03:00:00+07:00,31.8,22.1,2046.0,0.0
2023-03-23 04:00:00+07:00,32.2,22.4,2147.0,0.0
2023-03-23 05:00:00+07:00,33.2,23.1,2355.0,0.0
2023-03-23 06:00:00+07:00,34.5,24.0,2610.0,0.0
2023-03-23 07:00:00+07:00,34.6,24.0,2148.0,0.0
2023-03-23 08:00:00+07:00,38.0,26.3,1730.0,0.0
2023-03-23 09:00:00+07:00,31.0,21.4,1136.0,0.0
2023-03-23 10:00:00+07:00,23.1,15.7,500.0,0.0
2023-03-23 11:00:00+07:00,22.2,15.0,321.0,0.0
2023-03-23 12:00:00+07:00,21.8,14.6,281.0,1.0
2023-03-23 13:00:00+07:00,21.2,14.1,272.0,1.0
2023-03-23 14:00:00+07:00,20.3,13.5,229.0,1.0
2023-03-23 15:00:00+07:00,19.5,13.0,199.0,1.0
2023-03-23 16:00:00+07:00,18.7,12.4,240.0,1.0
2023-03-23 17:00:00+07:00,19.1,12.7,373.0,1.0
2023-03-23 18:00:00+07:00,20.6,13.9,567.0,0.0
2023-03-23 19:00:00+07:00,31.7,21.8,680.0,0.0
2023-03-23 20:00:00+07:00,33.5,23.2,791.0,0.0
2023-03-23 21:00:00+07:00,31.7,21.9,950.0,0.0
2023-03-23 22:00:00+07:00,30.2,20.8,1182.0,0.0
2023-03-23 23:00:00+07:00,30.6,21.2,1366.0,0.0
2023-03-24 00:00:00+07:00,31.2,21.7,1562.0,0.0
2023-03-24 01:00:00+07:00,31.7,21.9,1780.0,0.0
2023-03-24 02:00:00+07:00,32.2,22.4,1873.0,0.0
2023-03-24 03:00:00+07:00,33.1,22.9,1930.0,0.0
2023-03-24 04:00:00+07:00,33.9,23.6,2022.0,0.0
2023-03-24 05:00:00+07:00,34.8,24.2,2205.0,0.0
2023-03-24 06:00:00+07:00,36.2,25.1,2426.0,0.0
2023-03-24 07:00:00+07:00,41.6,28.8,1875.0,0.0
2023-03-24 08:00:00+07:00,43.5,30.2,1505.0,0.0
2023-03-24 09:00:00+07:00,32.8,22.4,981.0,0.0
2023-03-24 10:00:00+07:00,24.3,16.4,424.0,0.0
2023-03-24 11:00:00+07:00,21.6,14.4,279.0,0.0
2023-03-24 12:00:00+07:00,19.6,13.1,261.0,1.0
2023-03-24 13:00:00+07:00,18.0,11.9,271.0,1.0
2023-03-24 14:00:00+07:00,17.1,11.3,227.0,1.0
2023-03-24 15:00:00+07:00,16.4,10.8,187.0,1.0
2023-03-24 16:00:00+07:00,16.3,10.8,240.0,1.0
2023-03-24 17:00:00+07:00,17.2,11.5,397.0,1.0
2023-03-24 18:00:00+07:00,19.6,13.3,629.0,0.0
2023-03-24 19:00:00+07:00,28.1,19.3,982.0,0.0
2023-03-24 20:00:00+07:00,36.4,25.3,1338.0,0.0
2023-03-24 21:00:00+07:00,40.0,27.8,1845.0,0.0
2023-03-24 22:00:00+07:00,40.5,28.2,2391.0,0.0
2023-03-24 23:00:00+07:00,39.8,27.7,2566.0,0.0
2023-03-25 00:00:00+07:00,39.1,27.2,2630.0,0.0
2023-03-25 01:00:00+07:00,38.4,26.8,2619.0,0.0
2023-03-25 02:00:00+07:00,37.6,26.1,2533.0,0.0
2023-03-25 03:00:00+07:00,36.6,25.4,2381.0,0.0
2023-03-25 04:00:00+07:00,35.4,24.6,2218.0,0.0
2023-03-25 05:00:00+07:00,34.8,24.2,2231.0,0.0
2023-03-25 06:00:00+07:00,35.3,24.5,2295.0,0.0
2023-03-25 07:00:00+07:00,39.7,27.6,2178.0,0.0
2023-03-25 08:00:00+07:00,44.0,30.5,1780.0,0.0
2023-03-25 09:00:00+07:00,41.0,28.2,1215.0,1.0
2023-03-25 10:00:00+07:00,33.6,22.9,606.0,1.0
2023-03-25 11:00:00+07:00,37.6,25.6,427.0,1.0
2023-03-25 12:00:00+07:00,36.9,25.1,376.0,1.0
2023-03-25 13:00:00+07:00,34.7,23.5,354.0,1.0
2023-03-25 14:00:00+07:00,32.5,22.1,299.0,1.0
2023-03-25 15:00:00+07:00,30.4,20.7,256.0,1.0
2023-03-25 16:00:00+07:00,30.3,20.6,315.0,1.0
2023-03-25 17:00:00+07:00,30.7,20.9,479.0,1.0
2023-03-25 18:00:00+07:00,34.2,23.5,724.0,0.0
2023-03-25 19:00:00+07:00,51.7,35.9,1032.0,0.0
2023-03-25 20:00:00+07:00,56.6,39.3,1416.0,0.0
2023-03-25 21:00:00+07:00,58.3,40.5,1962.0,0.0
2023-03-25 22:00:00+07:00,59.5,41.3,2561.0,0.0
2023-03-25 23:00:00+07:00,59.5,41.3,2774.0,0.0
2023-03-26 00:00:00+07:00,57.2,39.8,2876.0,0.0
2023-03-26 01:00:00+07:00,54.0,37.5,2900.0,0.0
2023-03-26 02:00:00+07:00,51.1,35.5,2827.0,0.0
2023-03-26 03:00:00+07:00,48.2,33.5,2678.0,0.0
2023-03-26 04:00:00+07:00,45.1,31.3,2485.0,0.0
2023-03-26 05:00:00+07:00,42.5,29.5,2428.0,0.0
2023-03-26 06:00:00+07:00,40.9,28.3,2395.0,0.0
2023-03-26 07:00:00+07:00,42.4,29.4,1982.0,0.0
2023-03-26 08:00:00+07:00,45.4,31.4,1616.0,0.0
2023-03-26 09:00:00+07:00,43.5,29.9,1095.0,1.0
2023-03-26 10:00:00+07:00,39.7,27.1,534.0,1.0
2023-03-26 11:00:00+07:00,40.9,27.9,370.0,1.0
